"","x"
"1",3.10950269858398
"2",-0.690365546675362
"3",-1.34996484443934
"4",-0.283633327999172
"5",1.74876940956914
"6",0.291994411658096
"7",-0.879833613770676
"8",1.57797785099905
"9",0.799200770078682
"10",-2.8061161867181
"11",-1.76854840282215
"12",3.66365899475045
"13",0.713982593468773
"14",-1.25974987496657
"15",-0.18775370651331
"16",0.917406914705397
"17",0.6261380764168
"18",-0.192624270909158
"19",0.540051658739219
"20",0.18866798540552
"21",-1.6204370960489
"22",2.02455611947819
"23",0.00869250859153255
"24",0.359261899042448
"25",0.418485432751463
"26",-0.622706107788974
"27",-0.414383638448082
"28",-0.202059165636028
"29",-0.369918035067974
"30",0.678635711394345
"31",1.34963090748126
"32",0.608713897105529
"33",0.751852249008746
"34",-1.36792208858062
"35",0.862732574726589
"36",0.71949680148936
"37",-1.82501846647362
"38",-0.390049176345454
"39",0.569073211193444
"40",0.611813730236534
"41",0.502878205656199
"42",-1.0154838688628
"43",-0.264165594859262
"44",-0.566293756649642
"45",0.261542855759066
"46",-1.34940904704375
"47",-0.435830299642026
"48",0.855323855816726
"49",-0.64830841745659
"50",-0.352011889735693
"51",1.2072263945267
"52",-0.00043447787471134
"53",0.174173167413345
"54",0.523836149905301
"55",0.534541245921424
"56",1.11727486227442
"57",0.0943424040089476
"58",0.846156523961957
"59",0.376284529433259
"60",0.21396819144836
"61",0.252500592849146
"62",0.781162270025521
"63",1.10866932624922
"64",-0.642718406902158
"65",-0.0778865012611426
"66",0.699908580496666
"67",2.37035228073922
"68",-2.24571533549302
"69",-1.19520318500797
"70",0.399976507488865
"71",-1.07594636924376
"72",-0.0807658204381398
"73",2.26985774596254
"74",-0.0877533637173726
"75",1.44240895649064
"76",-1.3327096901871
"77",-2.5152041922164
"78",-0.247468914851785
"79",-1.44384292500277
"80",0.309103510243927
"81",1.46987481413149
"82",0.533245548667264
"83",1.43859156229104
"84",-1.03874370366072
"85",1.13806160401223
"86",-1.62687144197281
"87",0.532348787846983
"88",-2.5378287390872
"89",1.73977372285361
"90",-3.73816178867737
"91",-1.63987387874424
"92",-0.190722092352067
"93",-0.392245219451375
"94",-0.588853935197768
"95",-0.810543699279814
"96",-0.0316362217008465
"97",0.846769668057427
"98",0.565839324946104
"99",-0.746078927465127
"100",-1.04295276108024
"101",-1.48944236003182
"102",-0.22179059911686
"103",0.81675532011918
"104",3.41783124271733
"105",0.352155184111417
"106",2.64965290169323
"107",1.12203645475295
"108",0.205671732711152
"109",-1.42762673139215
"110",1.75269713223952
"111",0.325045962190054
"112",-5.17323348723292
"113",0.148066096955099
"114",-2.92130663723764
"115",-3.39843796437003
"116",-4.22670283836355
"117",-3.93121075749811
"118",-1.75278471465447
"119",-1.03964366611428
"120",-3.48147238684657
"121",-1.75390676514307
"122",0.488532474289332
"123",-0.789247778381679
"124",0.188689629155411
"125",0.372790193272884
"126",-0.909674086233894
"127",-0.60381285380801
"128",1.00193447511045
"129",2.06318777396866
"130",2.45753611444196
"131",2.83127862341062
"132",1.12184331123382
"133",-10.845646048492
"134",-1.75390047050803
"135",-3.05914871911621
"136",-1.70480613728082
"137",-0.23367110059324
"138",0.401316061096826
"139",0.466071542701056
"140",0.578458157381188
"141",-1.95648819932419
"142",1.29066326271097
"143",0.889163936375237
"144",-2.03892746167005
