"","x"
"1",0.400957169033718
"2",-1.65735089594958
"3",-0.521172003139932
"4",-0.161921101868931
"5",0.748048837753014
"6",-1.24324473189393
"7",-0.0470262345523115
"8",-0.496086861829115
"9",0.722912132260346
"10",-0.804988155729296
"11",-0.676803564127007
"12",0.499528336664151
"13",1.6332649071396
"14",-0.374454749993958
"15",-0.568459885469256
"16",-0.375512755286573
"17",0.267921093954936
"18",-0.760359623375251
"19",0.114001849610357
"20",-0.057497598797364
"21",0.178672883781325
"22",0.252957399120638
"23",0.60302210203227
"24",-0.271966907049082
"25",-0.493115895780532
"26",-1.4172656064245
"27",0.378433813987058
"28",-0.236832574164949
"29",0.292893893300135
"30",0.0981165584148204
"31",-0.453877556271658
"32",0.0768891698820774
"33",0.543994777213039
"34",-0.0147132754344382
"35",-1.78007055897161
"36",-1.08398180461557
"37",0.166477917228307
"38",-0.401419839009298
"39",-0.498631254721666
"40",0.0788674445883071
"41",0.385155172824862
"42",-0.526623231053191
"43",0.375508307538095
"44",0.106839529014062
"45",0.860845628733942
"46",-1.25440728101963
"47",-0.916693262914858
"48",0.588351623370289
"49",0.353230264303596
"50",0.0285001484048695
"51",-1.33295948524893
"52",-0.420730388338353
"53",-0.193316085467308
"54",-1.77474516138416
"55",0.585941867432103
"56",0.0844398476621687
"57",-0.024164665661768
"58",-0.172783620810827
"59",-0.395454015191917
"60",0.270138036964903
"61",0.00390328151317614
"62",0.317221885065107
"63",0.982746953297969
"64",-0.339059180262051
"65",0.0292095185325747
"66",0.227988724716894
"67",0.167601338072409
"68",1.42259013939772
"69",-1.11200084031998
"70",0.564169673878575
"71",-0.1828564924468
"72",0.31412547609877
"73",-0.369884595305361
"74",0.692482237881707
"75",-0.0850471435323683
"76",-0.480309796739958
"77",-0.788520465869738
"78",-0.429993988759635
"79",-1.55319091765747
"80",0.833415551264473
"81",-0.00322178737618106
"82",0.609885788667685
"83",0.370665830849367
"84",0.0553608222308246
"85",-0.366766660889901
"86",-0.82887456569176
"87",0.319343109828338
"88",-5.52178937617324
"89",-0.404825662916218
"90",-2.62489417588202
"91",-1.02506961437292
"92",-0.357038694607465
"93",-0.0523753496608181
"94",-0.313638974135164
"95",0.5306977018352
"96",-1.71279221591757
"97",0.21907455084885
"98",0.0644959174094361
"99",-1.15863766019119
"100",0.84699921708119
"101",0.174015401330212
"102",-2.45214794945569
"103",0.0196859424320028
"104",-1.82049780559831
"105",-0.418175136626062
"106",-0.459458714957971
"107",-0.410876086745868
"108",0.457161329497351
"109",-0.312354912353059
"110",0.162058712949302
"111",-0.541539474925682
"112",-3.59458572499425
"113",-0.0803007779337642
"114",-1.86142308318377
"115",-2.97842048084043
"116",-0.803476736086675
"117",-1.25496243339213
"118",-1.5225339777956
"119",-1.88400751190043
"120",-7.5982272541384
"121",0.22214346947383
"122",0.374434568648401
"123",0.641154036838896
"124",-0.129898178264159
"125",-1.14952388497509
"126",-0.0346914680885042
"127",-0.577617704491324
"128",-0.0186775927828442
"129",-2.38874927882714
"130",-0.0337523738461464
"131",-0.177209315979806
"132",-0.48097826578885
"133",-2.72324960768541
"134",-1.54484942861184
"135",-3.26543363036635
"136",-2.44997833235585
"137",0.869072828332623
"138",-0.183986671112678
"139",-0.320868227363823
"140",0.00877391631736789
"141",-0.0684039579320657
"142",0.174369337799804
"143",0.683815257890951
"144",-7.37911768693706
"145",-1.16621250073404
"146",-0.725257809651939
"147",-0.564253573701002
"148",-0.761985192436054
"149",-1.50869577311229
"150",-0.179958571117043
"151",-4.09545813961978
"152",-0.406292254622361
"153",-1.79916952027257
"154",0.429622597263534
"155",-0.486764617066441
"156",0.987787740210805
"157",0.827164306592501
"158",0.603511586905107
"159",0.653716983671769
"160",0.852330190309471
"161",-2.32863736809831
"162",0.42101577136162
"163",-0.804586738807737
"164",0.252194934214739
"165",-0.569625056540641
"166",0.804764776277671
"167",-1.52952282838471
"168",-0.0942259546021352
"169",0.254472872715377
"170",-0.268482545103559
"171",0.723312523722504
"172",0.0678750766319041
"173",0.369562463233645
"174",0.463445363977106
"175",-0.467471345451087
"176",0.229326680945619
"177",0.474640285494036
"178",0.284625267708256
"179",0.480263290516246
"180",0.135272895800311
"181",-3.8876735727378
"182",0.471194792679726
"183",0.884086504066177
"184",0.318974689279271
"185",-2.22991651567729
"186",0.421532412573843
"187",0.569262283712604
"188",0.288114082280214
"189",0.00633365759594619
"190",0.105570504863254
"191",-0.135433589665973
"192",0.747836937000964
"193",-0.32360441588275
"194",0.246500449457845
"195",1.01320466297157
"196",0.831256894104012
"197",1.4220924667867
"198",0.720155254055004
"199",0.0762541983520206
"200",0.277035963059538
"201",0.384261456717991
"202",-0.538280128321961
"203",0.0872567687446538
"204",-0.299141039450632
"205",0.437598382135767
"206",-0.495680359254912
"207",0.345445931422538
"208",-1.85502688838797
"209",0.135053010604476
"210",-0.108580084336311
"211",-0.16105665107546
"212",0.575219363925587
"213",0.816413939902173
"214",-0.707541479649537
"215",-0.547605538569537
"216",-0.410495609972248
"217",-0.332759174256981
"218",0.368086573238084
"219",1.1267399851468
"220",-1.44426816589308
"221",-0.263498196001303
"222",-3.03559322700194
"223",0.441397409268881
"224",-0.02471183686157
"225",0.260246613259741
"226",0.948394145716592
"227",-1.23291020041354
"228",0.38417305237711
"229",-0.034007541980633
"230",0.289382118372499
"231",1.1847690550782
"232",-0.113431432652116
"233",0.623796444721307
"234",0.27815962704084
"235",0.0674609752147463
"236",0.350351864016521
"237",0.422783779441048
"238",0.385314143619167
"239",3.22597566252361
"240",0.33383314561555
"241",0.763422311448686
"242",0.615116311990568
"243",0.0346624839351947
"244",0.742342268951974
"245",-0.237770510329699
"246",0.302006535510024
"247",0.981986007494307
"248",-0.17122191331109
"249",0.0557577050339061
"250",-0.235113815338519
"251",-0.834943619076043
"252",-0.330117726725848
"253",0.124475410232362
"254",0.126760277924529
"255",-0.0536444215158624
"256",0.27788704828844
"257",0.104205624171503
"258",-0.645458824918538
"259",0.485832862909916
"260",0.66017920743085
"261",0.747855397535712
"262",0.250983375170736
"263",0.869294629383521
"264",-0.786206481301415
"265",0.550491477847328
"266",-1.34142288507893
"267",0.327175899622547
"268",-5.00685189604547
"269",0.747027578160653
"270",-0.343226452647977
"271",-0.388374122176585
"272",-0.739658535293912
"273",-0.374196175241029
"274",-0.598228961289639
"275",-0.266853911232221
"276",-0.23721866003173
"277",0.440585024525158
"278",-0.741532583415822
"279",0.142309535174979
"280",1.16874946114451
"281",-0.512272551433784
"282",-0.284333695654132
"283",-0.257392238132395
"284",0.634803372323159
"285",0.272911870112531
"286",0.916604917382745
"287",0.470279852510608
"288",-0.650329009119025
"289",0.667097551534413
"290",0.0935284863343767
"291",0.74347894755839
"292",0.549536426406208
"293",-0.551227839797686
"294",-1.08536137447629
"295",0.117397456903264
"296",1.6461532164311
"297",0.0419353542096614
"298",-0.822689856874854
"299",0.425918148920133
"300",1.19804909090351
"301",0.898207696101321
"302",-0.208230115793974
"303",-0.430511017882824
"304",0.109296299648762
"305",-0.138376114360149
"306",0.167670055381908
"307",0.0799214130474674
"308",0.366207542221172
"309",-0.865808536118807
"310",-0.47295126962252
"311",-1.2664864560584
"312",0.172208228082242
"313",0.123224555815072
"314",0.547527763653285
"315",-0.154552128288291
"316",0.433774917741551
"317",0.350690422997399
"318",-0.133024848316915
"319",0.0979925018523376
"320",0.430677092125552
"321",0.548405791492675
"322",0.349230714946228
"323",-0.293101660125154
"324",-0.731947606969025
"325",-0.176611189504251
"326",0.381522889451496
"327",-0.482896469862476
"328",0.696512621114788
"329",1.91213564506856
"330",-1.23558451075579
"331",0.514123361704102
"332",-0.91040583984026
"333",0.87438476645249
"334",-0.415958559113701
"335",-0.145962718889659
"336",0.923190516208698
"337",-0.0735505272974676
"338",-0.256900622196047
"339",-0.835231745481801
"340",0.413788398215542
"341",0.552890097808297
"342",0.00413163877870833
"343",0.0469265731296065
"344",0.277144904397817
"345",-0.125067013986454
"346",0.521593684383084
"347",-0.15754143841344
"348",-0.237408113498344
"349",0.149228352967838
"350",0.311627000437969
"351",0.148026974396173
"352",0.126341639636262
"353",-0.133166670016348
"354",-0.589374316056545
"355",0.453173042892141
"356",1.00087527390988
"357",0.302504029779515
"358",0.0617961496559656
"359",0.111775503552659
"360",-0.137882055642285
"361",0.75561963864914
"362",0.170934616438121
"363",-1.52818291897761
"364",0.534987515205851
"365",0.314240844277352
"366",1.60837516822305
"367",-0.367641189500811
"368",-0.452719426173631
"369",0.524215407843906
"370",0.407918441077346
"371",-0.402059955219517
"372",-1.17002728377125
"373",-2.13529672445451
"374",0.300214250041784
"375",-0.782756236302779
"376",1.67906408788967
"377",-0.776735768610499
"378",-8.9551541867471
"379",-2.24061493527362
"380",-0.604723098229058
"381",-0.250482298803176
"382",-1.571413021962
"383",-0.224302004580466
"384",-0.932156224202356
"385",-1.01585076931175
"386",-1.14167399944209
"387",1.14790041159122
"388",-0.0481276644268764
"389",0.954671416629632
"390",0.407514654924682
"391",0.795418840415907
"392",0.233458933781171
"393",-0.267441665969922
"394",-0.443120164786668
"395",0.63690849669722
"396",0.494197778887916
"397",0.543676373617731
"398",0.182833935926117
"399",0.691591974430738
"400",-1.64060283545994
"401",1.15057245557678
"402",0.0982411106752277
"403",-0.381503796581156
"404",-0.856210860880288
"405",-0.685244585542433
"406",-0.153150150649491
"407",-0.73579565410241
"408",-1.34223581160058
"409",-0.0727831769481639
"410",0.344950303488176
"411",0.928370556139094
"412",1.34190064712657
"413",1.35433163635792
"414",-0.442411578463683
"415",1.11889338680294
"416",-1.18493917628135
"417",-0.468178794234922
"418",-0.558247110976826
"419",0.741861348676031
"420",-1.13152571175712
"421",-0.275887429801363
"422",0.643907518763584
"423",-0.0666288056294912
"424",0.688240448593684
"425",0.774869226796838
"426",0.952649046891806
"427",-1.83520646946934
"428",-0.804242797899956
"429",1.01876071694842
"430",-0.277084076751592
"431",-0.409879341658863
"432",-7.09835324233372
"433",-2.80037472710554
"434",-0.188611595776341
"435",-1.90819533055633
"436",-1.48926257740258
"437",0.104439916799375
"438",-1.80575456664766
"439",-0.249330073168159
"440",0.211733289739087
"441",1.29161359664882
"442",0.411053167605549
"443",0.626786378918254
"444",0.0990004842830598
"445",1.31273023329624
"446",-0.937697809870335
"447",-0.734368912991244
"448",-0.166247971102857
"449",-0.418722860046545
"450",0.602055866723624
"451",0.0026568036982599
"452",-0.823604892277152
"453",-1.1582537300459
"454",0.4728143423614
"455",0.368161413639564
"456",0.552596555592422
"457",-0.412872122959582
"458",0.0714736419071716
"459",-0.219860402801545
"460",0.582688079027628
"461",-2.26822814792121
"462",-0.071256560163741
"463",0.482917338417385
"464",0.415268551183396
"465",0.618464613881535
"466",-0.51953834380543
"467",0.0949147449837174
"468",0.0459673270759268
"469",0.871010036914402
"470",-0.463917113031464
"471",-0.154693945194545
"472",0.539317351983782
"473",0.0170781764694287
"474",0.8657017137701
"475",-0.123618183357079
"476",0.256605013967606
"477",-0.182035114322938
"478",-1.15822635138322
"479",0.136013928952383
"480",0.0521006713828902
"481",0.617542115939974
"482",-0.13844031065687
"483",-2.08031302910553
"484",-0.360115864102711
"485",0.222065188137699
"486",0.363330267151448
"487",-0.613994133981327
"488",0.127145272358413
"489",0.0407216360848137
"490",-0.658247489088642
"491",0.338734584825261
"492",-0.86325131650518
"493",0.370941957517704
"494",-0.6287060436191
"495",0.469320882305243
"496",2.30734929137007
"497",1.12290668767114
"498",0.03123399936165
"499",1.34116395460544
"500",-0.807116304235571
"501",-0.277269842551605
"502",-1.80075518320196
"503",-0.285347112583354
"504",-0.902934397851678
"505",0.831915525289172
"506",-0.544380567273278
"507",-0.212648827129434
"508",0.352851722446615
"509",0.0825732759160544
"510",0.22712639031296
"511",-1.46464457051207
"512",-1.36534456553299
"513",0.164959731097058
"514",-0.537020046759122
"515",0.368302160437231
"516",0.608719706083146
"517",-0.329580938525265
"518",0.437676593084139
"519",0.287929743975079
"520",0.330982549248391
"521",0.652229636278472
"522",0.227502784351059
"523",-0.606840317516448
"524",0.496813459482492
"525",-0.554550211254914
"526",0.459071367058418
"527",0.812250386291584
"528",0.527852703504957
"529",0.163453534057085
"530",0.308584398928356
"531",0.628579434122395
"532",0.868457401778907
"533",0.28949320416419
"534",-0.957715171407956
"535",-0.411247118210882
"536",-0.450375828516373
"537",1.11302318181407
"538",-0.400622246529757
"539",0.134917279052088
"540",0.589117324298107
"541",-0.211761679019358
"542",-1.23344825967728
"543",-0.415020056335299
"544",-0.532687582415806
"545",-1.18186595377763
"546",-0.329794909145418
"547",0.378380316355983
"548",-0.0775552061076365
"549",0.197089451555785
"550",-0.725180562257734
"551",0.514389072021173
"552",-0.406178987822876
"553",-0.386569899294737
"554",0.597071111607937
"555",0.131774328083198
"556",0.805978335837788
"557",0.284887907787601
"558",-1.38809273016773
"559",0.855849315288101
"560",-0.627301511314952
"561",-1.28038545568389
"562",-0.98741751385195
"563",0.315816179018627
"564",0.0840028475878993
"565",-0.537544113024508
"566",-0.251022997735174
"567",-0.169402935169712
"568",-0.318083990913043
"569",0.215085924571215
"570",-0.43313407118271
"571",0.628224231095097
"572",-0.129704603933186
"573",-0.324709386636324
"574",0.198217163842653
"575",-0.245230301577994
"576",0.634089714592262
"577",-0.562327348781583
"578",0.188239410055965
"579",-1.22349354702886
"580",0.301536557078866
"581",0.102118424604949
"582",0.110737382190347
"583",-0.389494129906586
"584",1.49856077968999
"585",-0.369238329217952
"586",-0.259511363587978
"587",0.175780108945624
"588",0.301525608323517
"589",-0.351316924025146
"590",0.371728103900063
"591",-1.62257810371645
"592",-2.16726928412824
"593",-1.15674312192277
"594",-0.975725583411332
"595",-1.0389289000643
"596",0.310606013030504
"597",-0.719781207248333
"598",0.0748916995371045
"599",-0.099448312906024
"600",-0.11380256868975
"601",-0.119469999079937
"602",-2.74244672065273
"603",-0.426082945149596
"604",-0.73448670083162
"605",0.15642067109455
"606",0.223087064221477
"607",0.896557498676991
"608",-0.507227935032151
"609",0.68165549845334
"610",-3.99589895983893
"611",0.73570712555145
"612",0.744612490520758
"613",-0.508976012212094
"614",0.585204156889054
"615",-0.341857180941251
"616",1.20742986865903
"617",-1.25253175335773
"618",-0.495334412090722
"619",0.405391215023475
"620",-0.397756434540592
"621",0.803108587552062
"622",0.0383464343942758
"623",0.364336005300041
"624",-0.023797255303595
"625",-0.366222014651005
"626",0.416985251094357
"627",0.614559260482803
"628",0.241657952451125
"629",0.204395153856844
"630",1.08119517061032
"631",0.0986672169086555
"632",-0.287854088237532
"633",-0.780671467846568
"634",-0.323888853894448
"635",0.104455622860951
"636",-1.70161725638789
"637",-1.41046159231588
"638",-2.28199827787665
"639",-1.18542952627631
"640",0.398940988960764
"641",-0.170668570681624
"642",0.299074929068061
"643",0.262767373405256
"644",-0.0224193958554714
"645",-0.680686426558789
"646",0.2363652195048
"647",0.0362720014619818
"648",-0.911977231421931
"649",-0.351108649419036
"650",0.530175559263302
"651",-0.548794696279147
"652",-0.402847132038408
"653",-0.393923401427913
"654",-0.134332222634104
"655",0.367097454860049
"656",0.0615353206839646
"657",-0.478217770672501
"658",0.794704014660445
"659",-0.398967938173142
"660",-0.870379055162248
"661",-0.731959673619016
"662",-0.126377155170975
"663",0.36332179328829
"664",0.0930087880966554
"665",-0.136527708134558
"666",-2.5234441930702
"667",-1.42516906739904
"668",0.614381242929954
"669",-0.168943235657761
"670",-0.508731548228072
"671",0.426939521684548
"672",0.68937563250553
"673",0.0960473171553344
"674",-0.515959100790817
"675",0.203038299284336
"676",-0.528173100763342
