"","x"
"1",0.514024623130696
"2",-0.6500622931178
"3",-0.610134002354234
"4",-1.37213790082401
"5",0.448665514408357
"6",-1.00938313744157
"7",-1.50700438622876
"8",1.48387212992471
"9",0.73848565557357
"10",1.31334946691824
"11",-1.66516176699087
"12",-0.813006234576038
"13",1.78581720511188
"14",3.33116964208608
"15",-0.611706866853446
"16",-0.376480759461354
"17",0.20403850075755
"18",0.6257130691936
"19",0.352061912685452
"20",-0.0243694443966848
"21",8.90532540198247
"22",1.03338905446422
"23",-0.166004250249018
"24",0.0743822575061036
"25",-1.12862648641637
"26",-0.600548206584263
"27",-0.0366972756698729
"28",0.181337005563041
"29",-0.520502097277797
"30",-1.49787234080287
"31",-3.94147957233993
"32",-1.8705039436342
"33",0.731065547463639
"34",-0.263999097228962
"35",0.7613485502981
"36",-0.0420968650577894
"37",-0.651398587987237
"38",-2.25876926258553
"39",-0.820611353424182
"40",-0.940128489783886
"41",0.525508575197082
"42",3.07821141333853
"43",1.15974395750619
"44",1.04631813453888
"45",0.375178162137999
"46",0.354200725146991
"47",-0.204794806354524
"48",0.81654562979999
"49",1.67679098284596
"50",-0.0695953535576484
"51",-0.0233068300345152
"52",0.399040472489931
"53",-0.407448205872003
"54",-0.0209396187820504
"55",-0.154941284864473
"56",-0.247186383913934
"57",2.219341013402
"58",0.295692333962075
"59",-0.187561800083972
"60",1.9106466318856
"61",0.977395942459127
"62",-0.461497777308415
"63",-0.312772574821085
"64",-0.52539054664083
"65",-0.165028470920325
"66",-0.149471379525252
"67",-0.410680165064806
"68",-3.15838614632878
"69",0.538298203809272
"70",-0.702226280366367
"71",-0.14156273067343
"72",-0.268572214829116
"73",-2.15381753021678
"74",1.80794207378516
"75",3.10117945880818
"76",-0.565074900095253
"77",-1.82724379717234
"78",1.86351321765604
"79",-0.0476957099513313
"80",-2.66212259027795
"81",-1.0175031302001
"82",-0.102734187461638
"83",-1.68163069930531
"84",0.903457987123135
"85",0.782361850003541
"86",-7.37408045614559
"87",1.19684138645752
"88",-1.09030709638915
"89",-1.41465072973985
"90",-2.88337307935928
"91",-9.77231953557005
"92",0.613861187778254
"93",7.93320127988806
"94",-0.108131604620875
"95",0.529770451618078
"96",2.88513158582595
"97",-0.427655676232665
"98",-1.0765727865442
"99",-0.0227763543967802
"100",1.54483340670988
"101",-0.819313557917615
"102",-1.38365539859052
"103",-0.880407794131348
"104",-0.930242838541372
"105",0.857667690493305
"106",0.494123705119649
"107",0.558602631842304
"108",0.0904554623085776
"109",-2.33526553084787
"110",1.09624007253045
"111",-8.67952787083324
"112",-7.44764597791399
"113",-1.04916202891027
"114",-3.6657457475984
"115",-2.87657480997818
"116",-0.668354327296238
"117",3.00643585297055
"118",-0.922736982222042
"119",-0.633333701548573
"120",-1.88087974082594
"121",-0.381075443621066
"122",-0.708618615848277
"123",-1.61750191426129
"124",0.307716521320734
"125",-0.470056812370867
"126",-2.0652531491983
"127",0.248521211467482
"128",-0.309608413660148
"129",2.16800240681426
"130",2.63261105735563
"131",-0.571180556044395
"132",3.57272786994863
"133",-1.6921586014288
"134",-4.22591866409823
"135",-9.62395588813931
"136",-0.556510518457949
"137",0.285257150639579
"138",-0.339716023260048
"139",0.609268593922384
"140",0.538791366598154
"141",1.8423543746875
"142",1.23171942751514
"143",0.723825312387601
"144",0.53673295285562
"145",-3.66270406259852
"146",-1.10943275498909
"147",2.12653741004486
"148",-0.794789377990338
"149",-3.37904668230569
"150",1.2252329680807
"151",0.65150306742928
"152",6.58060747749657
"153",-0.549644819705921
"154",0.101308527983256
"155",-1.79794323346157
"156",0.236348377388834
"157",0.454405689020706
"158",1.6191872314553
"159",0.626435667748347
"160",0.3624639943003
"161",-1.43827103206559
"162",-0.373585145601093
"163",1.42173677747284
"164",-0.629831272657675
"165",-0.544923067783746
"166",-0.316983618331785
"167",0.0804106890005415
"168",0.609064934172555
"169",0.167116967156702
"170",0.860645485147324
"171",-2.10874472904822
"172",-0.553423509809922
"173",0.569181873898406
"174",0.381444762037983
"175",-1.49515949984035
"176",-0.630857102730558
"177",0.0996866096902188
"178",0.270046379677784
"179",0.827064853421512
"180",-0.598303341080653
"181",2.92495946950084
"182",1.93189015249468
"183",-1.6356025590852
"184",-0.462153496560255
"185",1.02720186780052
"186",0.335699675156811
"187",1.33893303962356
"188",-0.73122826655103
"189",-0.142904764785541
"190",0.639098044635346
"191",-1.11777956519452
"192",-0.659424252480169
"193",0.47483309989095
"194",-1.6007642776682
"195",0.557519399988721
"196",1.15711314714712
"197",-0.913345232695907
"198",0.809569881139363
"199",1.58799784420735
"200",0.0261379569980418
"201",0.0780211857230905
"202",-0.758799925924665
"203",-0.561490154194487
"204",0.308009916905629
"205",1.3852909742372
"206",-0.689958048282965
"207",0.977784035224581
"208",1.09954202664493
"209",-0.222150083917126
"210",0.0189964347907821
"211",0.764813996465425
"212",0.034887127705911
"213",-2.55914447573588
"214",-0.557816631253868
"215",-1.46377919326732
"216",-0.476067175087679
"217",-0.0331523772442579
"218",0.284950804392977
"219",-0.034622948241535
"220",-1.59557618080983
"221",-0.963493662293194
"222",-1.49974845879862
"223",0.249511658287221
"224",0.820218880968414
"225",0.405388850087374
"226",0.690240850579202
"227",-0.134217474162868
"228",-0.324934360875503
"229",0.107357499905232
"230",1.45291994823454
"231",0.439194673318543
"232",1.61920423191327
"233",-0.761156177712692
"234",-0.0839605789436104
"235",0.574381278382421
"236",0.248075352116226
"237",-0.49945563857273
"238",0.287020623432317
"239",-0.27371249587727
"240",1.81035716330822
"241",0.779843549812762
"242",0.328236021788182
"243",1.11448032299357
"244",0.933426310882386
"245",1.46112163686683
"246",0.70920733254653
"247",1.50781618496376
"248",0.27446141170873
"249",0.197989484271455
"250",2.10329429899967
"251",0.195430627557217
"252",-0.129525942892796
"253",0.627634267751125
"254",0.730704765006277
"255",-1.04169323497041
"256",-0.687167658772612
"257",-0.164044192573611
"258",-0.6608194360786
"259",-0.413857299771557
"260",0.480080566869943
"261",0.707689494593579
"262",-1.01841958649764
"263",1.19215469424401
"264",-0.318780983141716
"265",-1.10683530321441
"266",-4.19062902563824
"267",0.394222636236987
"268",-3.81250802019989
"269",-0.954429577042596
"270",-2.71092004221812
"271",-0.597729500892316
"272",1.89410856566907
"273",0.709321583380778
"274",1.88604607186969
"275",-0.0394159705467513
"276",-0.243080644209839
"277",1.02045446982774
"278",0.132844105267625
"279",-0.354045689314413
"280",-0.855880791550126
"281",-1.7252731107458
"282",0.369852110002165
"283",0.480306203249022
"284",0.344006155319398
"285",-0.840138073841974
"286",1.6446794862016
"287",1.21179591054753
"288",2.09899964008352
"289",0.373231144796052
"290",0.854597277776242
"291",2.05711272253137
"292",0.870216267412009
"293",5.98764453789109
"294",0.234955066672244
"295",-0.422853657716543
"296",1.34262515947707
"297",0.220074821589608
"298",-2.70310795579576
"299",0.225716354069262
"300",-0.232949002470333
"301",-1.13948957374052
"302",0.433878646918324
"303",-0.181507798245851
"304",0.141498752525163
"305",-0.473468457951286
"306",0.0200265750343979
"307",1.95489779700289
"308",0.294767371046247
"309",-0.60235511675262
"310",-0.638954137567739
"311",-3.99866079076025
"312",1.01318185986826
"313",0.323798194160696
"314",-0.289068976895371
"315",1.44204797484567
"316",1.44452055261219
"317",1.46967935621396
"318",-0.205684740868199
"319",0.0431731662683844
"320",0.930189166038889
"321",2.17641905938302
"322",0.333076957613843
"323",0.613068162987715
"324",-3.29498902330431
"325",-1.51206474705312
"326",1.98246554974304
"327",-0.0217379575841999
"328",0.734267792083563
"329",0.718163292433097
"330",0.902148725337137
"331",-0.143692722530116
"332",1.07625956744304
"333",-0.497618729702145
"334",1.67033476372151
"335",0.78025821774833
"336",0.639702446397416
"337",-0.208910542142266
"338",0.0244100273804448
"339",-0.670783134372702
"340",0.841078549085385
"341",0.828733031432894
"342",0.492148733286038
"343",0.917375018266078
"344",0.6872440371166
"345",-1.87534577703919
"346",0.488955036167074
"347",-0.174786187545091
"348",1.71645010074119
"349",-0.245718066431505
"350",0.49936539952899
"351",0.332443590694135
"352",-0.175745617983068
"353",0.588258031155153
"354",1.79588177178157
"355",3.79374189772097
"356",-0.234506392865605
"357",1.26593708026444
"358",0.879384294685434
"359",-0.559866497189592
"360",1.47644060788168
"361",1.44593527025061
"362",-1.72472842509356
"363",1.19259312275343
"364",0.913982653436346
"365",0.590231876370844
"366",-0.586149801002818
"367",3.19163194906976
"368",0.43707670746926
"369",0.0489301212271675
"370",-0.143791755098691
"371",1.11729124143155
"372",3.3191184111516
"373",-0.413669296419582
"374",-0.0633657317011664
"375",-2.09015190723365
"376",1.53607826980794
"377",-1.35768748553474
"378",-1.9508286530955
"379",-3.95245225583665
"380",1.96730642938199
"381",-1.20181167982921
"382",0.624351835145095
"383",-0.588218456035753
"384",-0.482727743283925
"385",0.491121506074499
"386",0.0923750557313272
"387",-1.50282685713836
"388",0.620099372976514
"389",0.727567490019786
"390",-0.073399399787524
"391",0.155587289693145
"392",0.716140331725538
"393",-1.30608966020997
"394",-0.00786815541677788
"395",0.796570909532227
"396",0.375138173813139
"397",-0.677977434763033
"398",-0.51946735959162
"399",-0.3149350954306
"400",0.23798709600826
"401",0.787806853031322
"402",1.17992371046795
"403",2.25960525694075
"404",2.261527391757
"405",-3.78014483048796
"406",0.234618349643204
"407",-3.0440287870279
"408",-1.15304953225561
"409",0.708981596403985
"410",-0.917224881939964
"411",-2.48649568636555
"412",-0.95273133379332
"413",7.21997971148128
"414",-0.784110444038602
"415",-8.18729865369148
"416",-0.914314909746608
"417",-1.30856026336239
"418",1.99292102872726
"419",0.0201255125046932
"420",0.0907528540938835
"421",1.76100000978091
"422",-0.330642005740626
"423",0.445711190923914
"424",11.7616716422615
"425",2.10523360121985
"426",0.337553882218337
"427",2.50639143071509
"428",2.54245939676753
"429",-0.265859576927078
"430",0.169205557535003
"431",0.820388054791559
"432",-0.911707883483126
"433",-0.230970167385371
"434",-0.746156739956725
"435",0.141489373253183
"436",-0.937230212781507
"437",0.457024991225506
"438",-1.88332918578999
"439",-0.368568927276316
"440",-0.644233010187793
"441",-0.360351066290043
"442",1.97578362741174
"443",-1.16239657937559
"444",-0.964131454081353
"445",-1.14330468599855
"446",-0.222039180591869
"447",-0.501845024089064
"448",1.07704107076875
"449",0.87600200073851
"450",2.42444518518845
"451",1.44544803669268
"452",5.86085654559881
"453",1.05475124361684
"454",0.55784265991569
"455",-0.209128170881045
"456",-0.131229612938292
"457",-1.46166659155173
"458",0.76930236473375
"459",1.03049881044203
"460",1.37182305195636
"461",1.03825411074682
"462",-2.87970605436029
"463",0.152447782807314
"464",-0.828944754351523
"465",-0.0126542680540991
"466",-0.583592506893272
"467",1.21193238903053
"468",0.296343308914654
"469",-1.23784430324609
"470",2.43227354094331
"471",1.72823227841254
"472",-0.543933010334544
"473",-0.392875941161954
"474",2.80536606016153
"475",3.38446045692251
"476",-1.14308702229508
"477",0.680368290224796
"478",-0.380712494116983
"479",0.0685363729161323
"480",-0.0247073403228565
"481",1.25963292605467
"482",0.84024833190462
"483",6.95454160918141
"484",1.75342096269977
"485",-1.03048713208506
"486",-0.320682111022583
"487",0.0847563946200316
"488",1.50124954781574
"489",0.365350900308688
"490",1.28887629585552
"491",-1.36164617992005
"492",-0.642983907360591
"493",0.61208142400259
"494",-0.108765103505883
"495",0.252596002894243
"496",-1.85859261436228
"497",0.329412040828097
"498",0.315299515495241
"499",0.123533681397753
"500",-0.224431639515772
"501",-0.808395850325659
